"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)","rain (mm)","raining (s)","SWDR (W/m²)","PAR (µmol/m²/s)","max. PAR (µmol/m²/s)","Tlog (degC)","CO2 (ppm)"
01.01.2024 19:20:00,  982.80,    5.56,  280.10,    3.64,   87.40,    9.08,    7.93,    1.14,    5.04,    8.07, 1224.65,    3.69,    6.21,  209.40,    0.00,    0.00,    0.00,    0.00,    0.00,   14.95,  429.60
01.01.2024 19:30:00,  982.92,    5.40,  279.93,    3.60,   88.10,    8.98,    7.91,    1.07,    5.02,    8.05, 1225.52,    2.46,    3.55,  210.30,    0.00,    0.00,    0.00,    0.00,    0.00,   14.80,  430.50
01.01.2024 19:40:00,  982.94,    5.15,  279.68,    3.34,   88.00,    8.82,    7.76,    1.06,    4.93,    7.90, 1226.70,    3.35,    5.09,  209.30,    0.00,    0.00,    0.00,    0.00,    0.00,   14.64,  431.00
01.01.2024 19:50:00,  983.05,    4.93,  279.44,    3.08,   87.80,    8.69,    7.63,    1.06,    4.84,    7.76, 1227.89,    3.16,    4.57,  209.50,    0.00,    0.00,    0.00,    0.00,    0.00,   14.46,  431.40
01.01.2024 20:00:00,  983.08,    4.70,  279.21,    2.91,   88.10,    8.55,    7.53,    1.02,    4.78,    7.66, 1228.97,    2.92,    3.97,  207.20,    0.00,    0.00,    0.00,    0.00,    0.00,   14.28,  431.20
01.01.2024 20:10:00,  983.17,    4.48,  278.98,    2.78,   88.70,    8.42,    7.46,    0.95,    4.74,    7.59, 1230.12,    3.13,    4.59,  208.60,    0.00,    0.00,    0.00,    0.00,    0.00,   14.11,  432.10
01.01.2024 20:20:00,  983.20,    4.23,  278.73,    2.60,   89.10,    8.27,    7.37,    0.90,    4.67,    7.49, 1231.30,    2.93,    3.95,  206.80,    0.00,    0.00,    0.00,    0.00,    0.00,   13.94,  432.50
01.01.2024 20:30:00,  983.21,    4.22,  278.71,    2.49,   88.50,    8.26,    7.31,    0.95,    4.64,    7.44, 1231.40,    3.02,    4.59,  212.70,    0.00,    0.00,    0.00,    0.00,    0.00,   13.78,  431.20
01.01.2024 20:40:00,  983.22,    4.18,  278.67,    2.40,   88.20,    8.24,    7.27,    0.97,    4.61,    7.39, 1231.62,    3.43,    4.73,  211.70,    0.00,    0.00,    0.00,    0.00,    0.00,   13.64,  430.90
01.01.2024 20:50:00,  983.24,    4.08,  278.57,    2.36,   88.50,    8.18,    7.24,    0.94,    4.59,    7.36, 1232.09,    2.83,    3.71,  210.30,    0.00,    0.00,    0.00,    0.00,    0.00,   13.49,  431.10
01.01.2024 21:00:00,  983.29,    4.01,  278.49,    2.28,   88.50,    8.14,    7.20,    0.94,    4.57,    7.33, 1232.49,    3.30,    4.19,  214.80,    0.00,    0.00,    0.00,    0.00,    0.00,   13.34,  430.50
01.01.2024 21:10:00,  983.39,    4.18,  278.66,    2.26,   87.30,    8.24,    7.19,    1.05,    4.56,    7.31, 1231.85,    2.89,    3.61,  218.10,    0.00,    0.00,    0.00,    0.00,    0.00,   13.20,  429.30
01.01.2024 21:20:00,  983.44,    4.17,  278.65,    2.27,   87.40,    8.23,    7.20,    1.04,    4.56,    7.32, 1231.96,    3.05,    3.61,  217.10,    0.00,    0.00,    0.00,    0.00,    0.00,   13.08,  430.00
01.01.2024 21:30:00,  983.51,    4.18,  278.65,    2.31,   87.60,    8.24,    7.22,    1.02,    4.58,    7.34, 1232.00,    3.56,    5.17,  217.60,    0.00,    0.00,    0.00,    0.00,    0.00,   12.97,  429.00
01.01.2024 21:40:00,  983.55,    4.39,  278.85,    2.36,   86.60,    8.36,    7.24,    1.12,    4.59,    7.36, 1231.11,    3.78,    4.16,  216.80,    0.00,    0.00,    0.00,    0.00,    0.00,   12.86,  428.90
01.01.2024 21:50:00,  983.74,    4.53,  278.98,    2.35,   85.70,    8.45,    7.24,    1.21,    4.59,    7.36, 1230.71,    3.80,    7.12,  221.20,    0.00,    0.00,    0.00,    0.00,    0.00,   12.73,  429.00
01.01.2024 22:00:00,  983.66,    4.41,  278.87,    2.44,   87.00,    8.37,    7.29,    1.09,    4.62,    7.41, 1231.13,    2.36,    4.47,  226.70,    0.00,  330.00,    0.00,    0.00,    0.00,   12.62,  429.50
01.01.2024 22:10:00,  983.32,    4.39,  278.88,    2.55,   87.80,    8.36,    7.34,    1.02,    4.66,    7.47, 1230.77,    4.51,    5.86,  217.00,    0.00,    0.00,    0.00,    0.00,    0.00,   12.59,  427.80
01.01.2024 22:20:00,  983.38,    4.16,  278.64,    2.47,   88.70,    8.23,    7.30,    0.93,    4.63,    7.42, 1231.86,    4.44,    6.08,  224.50,    0.00,    0.00,    0.00,    0.00,    0.00,   12.55,  427.10
01.01.2024 22:30:00,  983.27,    3.85,  278.34,    2.59,   91.40,    8.05,    7.36,    0.69,    4.67,    7.49, 1233.06,    4.19,    5.23,  214.90,    0.00,    0.00,    0.00,    0.00,    0.00,   12.46,  428.00
01.01.2024 22:40:00,  983.31,    3.58,  278.07,    2.61,   93.30,    7.90,    7.37,    0.53,    4.68,    7.50, 1234.32,    3.67,    4.83,  217.70,    0.00,    0.00,    0.00,    0.00,    0.00,   12.36,  428.60
01.01.2024 22:50:00,  983.24,    3.44,  277.93,    2.64,   94.50,    7.82,    7.39,    0.43,    4.69,    7.52, 1234.87,    2.97,    3.72,  214.90,    0.00,  130.00,    0.00,    0.00,    0.00,   12.27,  429.40
01.01.2024 23:00:00,  983.16,    3.67,  278.17,    2.95,   95.00,    7.95,    7.55,    0.40,    4.79,    7.68, 1233.65,    3.68,    4.95,  230.40,    0.00,    0.00,    0.00,    0.00,    0.00,   12.22,  428.40
01.01.2024 23:10:00,  983.11,    4.25,  278.76,    3.13,   92.40,    8.28,    7.65,    0.63,    4.86,    7.79, 1230.95,    3.28,    3.83,  219.60,    0.00,    0.00,    0.00,    0.00,    0.00,   12.19,  428.50
01.01.2024 23:20:00,  983.15,    4.46,  278.96,    3.28,   92.00,    8.40,    7.73,    0.67,    4.91,    7.86, 1230.06,    2.92,    3.67,  222.60,    0.00,    0.00,    0.00,    0.00,    0.00,   12.22,  428.70
01.01.2024 23:30:00,  983.14,    4.53,  279.03,    3.33,   91.90,    8.45,    7.76,    0.68,    4.93,    7.90, 1229.70,    2.74,    3.36,  221.20,    0.00,    0.00,    0.00,    0.00,    0.00,   12.28,  428.80
01.01.2024 23:40:00,  983.10,    4.55,  279.06,    3.38,   92.10,    8.46,    7.79,    0.67,    4.94,    7.92, 1229.56,    2.07,    2.55,  216.00,    0.00,    0.00,    0.00,    0.00,    0.00,   12.37,  428.90
01.01.2024 23:50:00,  983.08,    4.58,  279.09,    3.40,   92.00,    8.48,    7.80,    0.68,    4.95,    7.93, 1229.37,    1.74,    2.50,  196.60,    0.00,    0.00,    0.00,    0.00,    0.00,   12.48,  429.80
02.01.2024 00:00:00,  983.08,    4.29,  278.80,    3.36,   93.60,    8.31,    7.78,    0.53,    4.93,    7.91, 1230.68,    1.13,    1.78,  175.20,    0.00,    0.00,    0.00,    0.00,    0.00,   12.62,  431.90
02.01.2024 00:10:00,  982.99,    3.91,  278.42,    3.33,   96.00,    8.08,    7.76,    0.32,    4.92,    7.89, 1232.29,    1.21,    2.27,  178.70,    0.00,    0.00,    0.00,    0.00,    0.00,   12.80,  433.80
02.01.2024 00:20:00,  983.02,    3.65,  278.16,    3.30,   97.50,    7.94,    7.74,    0.20,    4.91,    7.88, 1233.46,    1.56,    2.14,  182.50,    0.00,    0.00,    0.00,    0.00,    0.00,   12.98,  434.10
02.01.2024 00:30:00,  982.98,    3.63,  278.14,    3.39,   98.30,    7.93,    7.79,    0.13,    4.95,    7.93, 1233.49,    1.42,    1.90,  178.40,    0.00,   60.00,    0.00,    0.00,    0.00,   13.14,  433.30
02.01.2024 00:40:00,  982.96,    3.86,  278.37,    3.47,   97.30,    8.05,    7.84,    0.22,    4.97,    7.97, 1232.44,    1.15,    1.55,  187.70,    0.00,  370.00,    0.00,    0.00,    0.00,   13.28,  433.00
02.01.2024 00:50:00,  982.92,    4.16,  278.67,    3.49,   95.40,    8.23,    7.85,    0.38,    4.98,    7.98, 1231.05,    1.09,    1.53,  195.20,    0.00,    0.00,    0.00,    0.00,    0.00,   13.42,  432.90
02.01.2024 01:00:00,  982.73,    4.16,  278.70,    3.52,   95.60,    8.23,    7.87,    0.36,    4.99,    8.01, 1230.78,    1.38,    1.74,  184.30,    0.00,    0.00,    0.00,    0.00,    0.00,   13.56,  431.60
02.01.2024 01:10:00,  982.52,    4.09,  278.64,    3.54,   96.20,    8.19,    7.88,    0.31,    5.00,    8.02, 1230.84,    1.45,    2.10,  184.60,    0.00,    0.00,    0.00,    0.00,    0.00,   13.70,  434.30
02.01.2024 01:20:00,  982.33,    3.95,  278.51,    3.53,   97.10,    8.11,    7.87,    0.24,    5.00,    8.01, 1231.23,    2.03,    3.22,  196.10,    0.00,    0.00,    0.00,    0.00,    0.00,   13.81,  434.60
02.01.2024 01:30:00,  982.18,    3.86,  278.43,    3.53,   97.70,    8.05,    7.87,    0.19,    5.00,    8.01, 1231.45,    2.60,    3.21,  197.20,    0.00,    0.00,    0.00,    0.00,    0.00,   13.89,  434.10
02.01.2024 01:40:00,  982.14,    3.93,  278.51,    3.53,   97.20,    8.10,    7.87,    0.23,    5.00,    8.01, 1231.07,    2.58,    3.36,  190.80,    0.00,    0.00,    0.00,    0.00,    0.00,   13.90,  432.90
02.01.2024 01:50:00,  982.01,    4.20,  278.80,    3.53,   95.40,    8.25,    7.87,    0.38,    5.00,    8.02, 1229.69,    2.69,    3.70,  187.00,    0.00,    0.00,    0.00,    0.00,    0.00,   13.89,  432.30
02.01.2024 02:00:00,  981.82,    4.41,  279.02,    3.50,   93.80,    8.38,    7.86,    0.52,    4.99,    8.00, 1228.53,    3.25,    4.92,  201.30,    0.00,    0.00,    0.00,    0.00,    0.00,   13.88,  432.00
02.01.2024 02:10:00,  981.74,    5.10,  279.72,    3.43,   88.90,    8.79,    7.81,    0.98,    4.97,    7.96, 1225.41,    3.35,    5.17,  202.30,    0.00,    0.00,    0.00,    0.00,    0.00,   13.86,  430.90
02.01.2024 02:20:00,  981.70,    4.92,  279.54,    3.61,   91.20,    8.68,    7.91,    0.76,    5.03,    8.06, 1226.13,    1.88,    2.50,  173.70,    0.00,  390.00,    0.00,    0.00,    0.00,   13.86,  433.80
02.01.2024 02:30:00,  981.62,    4.30,  278.93,    3.64,   95.40,    8.31,    7.93,    0.38,    5.04,    8.08, 1228.73,    1.53,    2.38,  183.50,    0.00,  600.00,    0.00,    0.00,    0.00,   13.88,  435.70
02.01.2024 02:40:00,  981.55,    4.12,  278.75,    3.69,   97.00,    8.21,    7.96,    0.25,    5.06,    8.11, 1229.44,    1.09,    1.80,  187.50,    0.10,  600.00,    0.00,    0.00,    0.00,   13.92,  435.80
02.01.2024 02:50:00,  981.34,    4.06,  278.71,    3.76,   97.90,    8.17,    8.00,    0.17,    5.09,    8.15, 1229.41,    1.02,    2.18,  170.90,    0.10,  600.00,    0.00,    0.00,    0.00,   13.99,  435.90
02.01.2024 03:00:00,  981.26,    3.98,  278.64,    3.75,   98.40,    8.13,    8.00,    0.13,    5.08,    8.15, 1229.66,    1.68,    2.95,  188.50,    0.00,  320.00,    0.00,    0.00,    0.00,   14.06,  436.40
02.01.2024 03:10:00,  981.14,    3.92,  278.58,    3.74,   98.80,    8.09,    7.99,    0.10,    5.08,    8.14, 1229.81,    1.70,    2.55,  184.70,    0.00,  600.00,    0.00,    0.00,    0.00,   14.12,  437.00
02.01.2024 03:20:00,  980.98,    3.92,  278.59,    3.76,   98.90,    8.09,    8.00,    0.09,    5.09,    8.15, 1229.61,    1.85,    2.81,  195.70,    0.00,  280.00,    0.00,    0.00,    0.00,   14.15,  436.90
02.01.2024 03:30:00,  980.84,    4.02,  278.71,    3.74,   98.00,    8.15,    7.99,    0.16,    5.08,    8.14, 1228.95,    2.04,    2.77,  189.80,    0.00,    0.00,    0.00,    0.00,    0.00,   14.16,  435.90
02.01.2024 03:40:00,  980.72,    4.14,  278.83,    3.73,   97.20,    8.21,    7.98,    0.23,    5.08,    8.14, 1228.31,    1.87,    2.81,  186.40,    0.00,    0.00,    0.00,    0.00,    0.00,   14.15,  435.50
02.01.2024 03:50:00,  980.55,    4.18,  278.89,    3.73,   96.90,    8.24,    7.98,    0.26,    5.08,    8.14, 1227.91,    1.87,    2.90,  179.70,    0.00,    0.00,    0.00,    0.00,    0.00,   14.14,  435.90
02.01.2024 04:00:00,  980.29,    4.18,  278.92,    3.68,   96.50,    8.24,    7.95,    0.29,    5.06,    8.11, 1227.57,    2.13,    3.54,  187.70,    0.00,    0.00,    0.00,    0.00,    0.00,   14.15,  436.60
02.01.2024 04:10:00,  980.08,    4.18,  278.93,    3.62,   96.10,    8.24,    7.92,    0.32,    5.04,    8.08, 1227.33,    2.25,    3.39,  177.20,    0.00,  130.00,    0.00,    0.00,    0.00,   14.16,  436.10
02.01.2024 04:20:00,  979.85,    4.31,  279.08,    3.53,   94.60,    8.32,    7.87,    0.45,    5.01,    8.03, 1226.49,    2.42,    3.40,  179.40,    0.00,  270.00,    0.00,    0.00,    0.00,   14.17,  434.90
02.01.2024 04:30:00,  979.58,    4.43,  279.22,    3.38,   92.90,    8.38,    7.79,    0.60,    4.96,    7.95, 1225.69,    2.79,    3.80,  179.20,    0.00,    0.00,    0.00,    0.00,    0.00,   14.17,  433.40
02.01.2024 04:40:00,  979.32,    4.51,  279.32,    3.31,   91.90,    8.43,    7.75,    0.68,    4.94,    7.91, 1225.02,    2.89,    4.57,  179.70,    0.00,    0.00,    0.00,    0.00,    0.00,   14.14,  432.40
02.01.2024 04:50:00,  979.05,    4.58,  279.42,    3.16,   90.50,    8.48,    7.67,    0.81,    4.89,    7.83, 1224.40,    3.02,    4.09,  181.80,    0.00,    0.00,    0.00,    0.00,    0.00,   14.11,  431.80
02.01.2024 05:00:00,  978.74,    4.63,  279.50,    3.14,   90.00,    8.51,    7.66,    0.85,    4.88,    7.82, 1223.78,    2.79,    3.82,  183.80,    0.00,    0.00,    0.00,    0.00,    0.00,   14.06,  431.90
02.01.2024 05:10:00,  978.55,    4.68,  279.56,    3.13,   89.60,    8.54,    7.65,    0.89,    4.88,    7.82, 1223.32,    2.69,    3.73,  189.80,    0.00,    0.00,    0.00,    0.00,    0.00,   14.03,  431.70
02.01.2024 05:20:00,  978.31,    4.74,  279.64,    3.12,   89.20,    8.57,    7.65,    0.93,    4.88,    7.82, 1222.76,    3.40,    4.42,  190.30,    0.00,    0.00,    0.00,    0.00,    0.00,   14.00,  432.00
02.01.2024 05:30:00,  978.20,    4.80,  279.71,    3.14,   88.90,    8.61,    7.65,    0.96,    4.88,    7.82, 1222.35,    3.77,    4.60,  192.60,    0.00,    0.00,    0.00,    0.00,    0.00,   13.98,  431.50
02.01.2024 05:40:00,  978.02,    4.90,  279.82,    3.12,   88.20,    8.67,    7.64,    1.02,    4.88,    7.81, 1221.73,    4.30,    6.30,  188.50,    0.00,    0.00,    0.00,    0.00,    0.00,   13.94,  431.30
02.01.2024 05:50:00,  977.77,    4.99,  279.93,    3.19,   88.10,    8.72,    7.68,    1.04,    4.90,    7.86, 1220.99,    3.85,    5.67,  182.40,    0.00,    0.00,    0.00,    0.00,    0.00,   13.91,  431.00
02.01.2024 06:00:00,  977.47,    4.99,  279.96,    3.27,   88.60,    8.72,    7.73,    0.99,    4.93,    7.91, 1220.58,    3.17,    4.98,  183.20,    0.00,    0.00,    0.00,    0.00,    0.00,   13.87,  431.40
02.01.2024 06:10:00,  977.22,    4.97,  279.96,    3.33,   89.10,    8.71,    7.76,    0.95,    4.95,    7.94, 1220.37,    3.55,    5.92,  175.50,    0.10,    0.00,    0.00,    0.00,    0.00,   13.84,  431.70
02.01.2024 06:20:00,  977.04,    4.96,  279.96,    3.41,   89.70,    8.70,    7.81,    0.90,    4.98,    7.99, 1220.17,    3.08,    4.47,  178.60,    0.00,  280.00,    0.00,    0.00,    0.00,   13.82,  432.10
02.01.2024 06:30:00,  976.75,    4.90,  279.93,    3.55,   90.90,    8.67,    7.88,    0.79,    5.03,    8.07, 1220.00,    3.14,    4.86,  183.90,    0.10,  600.00,    0.00,    0.00,    0.00,   13.81,  432.30
02.01.2024 06:40:00,  976.44,    4.90,  279.95,    3.65,   91.60,    8.67,    7.94,    0.73,    5.07,    8.13, 1219.58,    3.03,    5.04,  182.20,    0.00,  600.00,    0.00,    0.00,    0.00,   13.80,  431.40
02.01.2024 06:50:00,  976.19,    4.92,  280.00,    3.74,   92.00,    8.68,    7.99,    0.69,    5.11,    8.18, 1219.15,    3.06,    4.86,  190.40,    0.00,  600.00,    0.00,    0.00,    0.00,   13.78,  431.40
02.01.2024 07:00:00,  975.96,    5.00,  280.09,    3.72,   91.40,    8.73,    7.98,    0.75,    5.10,    8.18, 1218.53,    4.41,    6.33,  184.50,    0.10,  600.00,    0.00,    0.00,    0.00,   13.76,  430.00
02.01.2024 07:10:00,  975.94,    4.98,  280.08,    3.81,   92.10,    8.72,    8.03,    0.69,    5.13,    8.23, 1218.56,    3.53,    5.68,  186.80,    0.10,  600.00,    0.00,    0.00,    0.00,   13.73,  430.50
02.01.2024 07:20:00,  975.96,    4.93,  280.02,    3.87,   92.80,    8.69,    8.06,    0.63,    5.15,    8.26, 1218.80,    3.37,    6.81,  186.10,    0.00,  600.00,    0.00,    0.00,    0.00,   13.69,  430.60
02.01.2024 07:30:00,  975.64,    4.85,  279.97,    3.76,   92.60,    8.64,    8.00,    0.64,    5.12,    8.20, 1218.78,    5.02,    9.25,  183.10,    0.20,  600.00,    0.00,    0.00,    0.00,   13.65,  429.80
02.01.2024 07:40:00,  975.45,    4.64,  279.77,    3.62,   93.10,    8.51,    7.92,    0.59,    5.07,    8.12, 1219.51,    4.76,    7.98,  180.90,    0.20,  600.00,    0.00,    0.00,    0.00,   13.58,  429.50
02.01.2024 07:50:00,  975.34,    4.44,  279.58,    3.50,   93.60,    8.39,    7.85,    0.54,    5.02,    8.05, 1220.29,    4.71,    7.32,  183.00,    0.20,  600.00,    0.00,    0.00,    0.00,   13.46,  429.70
02.01.2024 08:00:00,  975.27,    4.30,  279.44,    3.35,   93.50,    8.31,    7.77,    0.54,    4.97,    7.97, 1220.85,    4.79,    6.79,  183.20,    0.30,  600.00,    0.00,    0.00,    0.00,   13.33,  429.80
02.01.2024 08:10:00,  975.13,    4.12,  279.27,    3.17,   93.50,    8.20,    7.67,    0.53,    4.91,    7.87, 1221.52,    4.95,    7.60,  179.90,    0.30,  600.00,    0.00,    0.00,    0.00,   13.17,  429.60
02.01.2024 08:20:00,  974.99,    3.98,  279.15,    3.21,   94.70,    8.13,    7.70,    0.43,    4.92,    7.89, 1221.93,    4.17,    6.58,  178.90,    0.40,  600.00,    0.00,    0.00,    1.15,   13.02,  430.10
02.01.2024 08:30:00,  974.84,    3.89,  279.07,    3.18,   95.10,    8.07,    7.68,    0.40,    4.91,    7.88, 1222.15,    4.64,    6.92,  184.70,    0.30,  600.00,    0.50,    1.95,    2.94,   12.90,  430.00
02.01.2024 08:40:00,  974.62,    3.81,  279.00,    3.24,   96.10,    8.03,    7.71,    0.31,    4.94,    7.91, 1222.23,    3.82,    6.57,  182.00,    0.20,  600.00,    2.06,    5.03,    7.96,   12.78,  430.50
02.01.2024 08:50:00,  974.43,    3.75,  278.96,    3.29,   96.80,    8.00,    7.74,    0.26,    4.96,    7.94, 1222.22,    3.92,    6.17,  176.60,    0.00,  560.00,    4.61,   10.13,   12.21,   12.68,  430.60
02.01.2024 09:00:00,  974.26,    3.76,  278.98,    3.37,   97.30,    8.00,    7.78,    0.22,    4.98,    7.99, 1221.94,    4.50,    6.43,  179.80,    0.10,  330.00,    6.49,   14.08,   24.14,   12.61,  431.20
02.01.2024 09:10:00,  974.02,    3.76,  279.01,    3.44,   97.70,    8.00,    7.82,    0.18,    5.01,    8.03, 1221.61,    4.68,    7.48,  181.20,    0.00,  350.00,   14.21,   29.57,   32.30,   12.55,  431.40
02.01.2024 09:20:00,  973.83,    3.82,  279.08,    3.40,   97.10,    8.03,    7.80,    0.23,    5.00,    8.01, 1221.14,    4.25,    5.92,  182.40,    0.00,  140.00,   11.23,   24.03,   30.90,   12.51,  430.80
02.01.2024 09:30:00,  973.44,    3.87,  279.16,    3.43,   96.90,    8.06,    7.81,    0.25,    5.01,    8.03, 1220.40,    4.61,    6.26,  177.30,    0.10,    0.00,   20.40,   42.33,   50.84,   12.50,  430.80
02.01.2024 09:40:00,  973.18,    3.91,  279.22,    3.45,   96.80,    8.08,    7.82,    0.26,    5.02,    8.04, 1219.92,    4.86,    7.38,  180.60,    0.00,    0.00,   28.11,   57.70,   64.54,   12.50,  431.20
02.01.2024 09:50:00,  972.98,    3.96,  279.29,    3.44,   96.40,    8.11,    7.82,    0.29,    5.01,    8.04, 1219.45,    5.39,    8.22,  178.10,    0.00,    0.00,   27.11,   56.14,   62.31,   12.51,  431.20
02.01.2024 10:00:00,  972.83,    4.03,  279.37,    3.42,   95.80,    8.15,    7.81,    0.34,    5.01,    8.03, 1218.95,    5.31,    7.02,  179.80,    0.00,    0.00,   28.10,   58.16,   64.74,   12.52,  431.10
02.01.2024 10:10:00,  972.75,    4.17,  279.52,    3.42,   94.90,    8.23,    7.81,    0.42,    5.01,    8.03, 1218.25,    4.80,    6.90,  187.50,    0.00,    0.00,   30.41,   63.44,   70.69,   12.54,  431.20
02.01.2024 10:20:00,  972.54,    4.36,  279.73,    3.40,   93.50,    8.34,    7.80,    0.54,    5.00,    8.02, 1217.15,    5.01,    6.87,  194.50,    0.00,    0.00,   34.52,   71.62,   77.45,   12.58,  431.10
02.01.2024 10:30:00,  972.39,    4.49,  279.88,    3.50,   93.20,    8.42,    7.85,    0.57,    5.04,    8.07, 1216.34,    4.43,    6.97,  190.70,    0.00,    0.00,   37.03,   76.91,   89.43,   12.66,  431.50
02.01.2024 10:40:00,  972.29,    4.59,  279.98,    3.50,   92.60,    8.48,    7.85,    0.63,    5.04,    8.08, 1215.79,    4.88,    6.81,  193.70,    0.00,    0.00,   44.82,   92.16,  103.11,   12.77,  431.10
02.01.2024 10:50:00,  972.20,    4.70,  280.10,    3.54,   92.10,    8.55,    7.87,    0.68,    5.05,    8.10, 1215.17,    4.90,    7.24,  194.20,    0.00,    0.00,   55.44,  113.56,  120.31,   12.88,  430.90
02.01.2024 11:00:00,  972.12,    4.83,  280.24,    3.63,   91.90,    8.63,    7.93,    0.70,    5.09,    8.15, 1214.50,    4.56,    6.14,  194.50,    0.00,    0.00,   50.62,  104.50,  117.90,   13.00,  430.60
02.01.2024 11:10:00,  971.98,    5.02,  280.44,    3.80,   91.80,    8.74,    8.02,    0.72,    5.15,    8.25, 1213.45,    4.34,    6.09,  190.10,    0.00,    0.00,   52.30,  108.41,  115.02,   13.13,  430.80
02.01.2024 11:20:00,  971.85,    5.21,  280.64,    3.96,   91.60,    8.86,    8.11,    0.74,    5.21,    8.35, 1212.41,    3.29,    4.86,  178.50,    0.00,    0.00,   42.81,   89.10,  108.44,   13.27,  431.10
02.01.2024 11:30:00,  971.86,    5.41,  280.85,    4.05,   90.90,    8.98,    8.17,    0.82,    5.24,    8.40, 1211.52,    2.35,    3.83,  171.40,    0.00,    0.00,   40.01,   84.07,   90.35,   13.44,  431.10
02.01.2024 11:40:00,  971.69,    5.53,  280.97,    4.18,   91.00,    9.05,    8.24,    0.81,    5.29,    8.48, 1210.78,    2.45,    4.31,  184.70,    0.00,    0.00,   41.28,   86.39,   93.26,   13.66,  431.80
